Timestamp,User_ID,Clicks
2025-10-30 10:16:25,user_6,3
2025-10-30 10:51:41,user_8,3
2025-10-30 10:48:29,user_17,4
2025-10-30 10:32:40,user_15,2
2025-10-30 10:29:28,user_19,2
2025-10-30 10:06:23,user_18,4
2025-10-30 10:58:09,user_17,2
2025-10-30 10:00:04,user_5,4
2025-10-30 10:14:48,user_15,5
2025-10-30 10:26:49,user_10,1
2025-10-30 10:53:17,user_17,1
2025-10-30 10:58:39,user_15,1
2025-10-30 10:13:31,user_3,1
2025-10-30 10:23:14,user_11,3
2025-10-30 10:36:53,user_12,2
2025-10-30 10:14:51,user_8,3
2025-10-30 10:28:24,user_19,1
2025-10-30 10:11:40,user_3,5
2025-10-30 10:48:16,user_13,1
2025-10-30 10:09:49,user_4,1
2025-10-30 10:16:33,user_1,2
2025-10-30 10:21:39,user_12,2
2025-10-30 10:39:22,user_6,4
2025-10-30 10:35:18,user_19,3
2025-10-30 10:32:22,user_6,4
2025-10-30 10:01:16,user_16,4
2025-10-30 10:02:45,user_16,3
2025-10-30 10:28:14,user_14,5
2025-10-30 10:16:31,user_1,1
2025-10-30 10:06:36,user_3,4
2025-10-30 10:22:43,user_9,4
2025-10-30 10:45:44,user_5,1
2025-10-30 10:18:01,user_8,3
2025-10-30 10:37:41,user_3,1
2025-10-30 10:22:14,user_1,5
2025-10-30 10:38:53,user_4,3
2025-10-30 10:20:34,user_4,1
2025-10-30 10:00:50,user_3,4
2025-10-30 10:23:29,user_17,1
2025-10-30 10:08:08,user_18,1
2025-10-30 10:08:53,user_18,1
2025-10-30 10:43:54,user_3,2
2025-10-30 10:07:23,user_9,1
2025-10-30 10:21:45,user_6,2
2025-10-30 10:40:03,user_18,2
2025-10-30 10:37:42,user_2,4
2025-10-30 10:07:51,user_5,2
2025-10-30 10:09:17,user_2,2
2025-10-30 10:38:54,user_1,2
2025-10-30 10:39:00,user_8,3
2025-10-30 10:48:41,user_10,4
2025-10-30 10:36:59,user_6,3
2025-10-30 10:39:26,user_13,1
2025-10-30 10:25:48,user_9,4
2025-10-30 10:07:00,user_8,2
2025-10-30 10:58:20,user_16,2
2025-10-30 10:07:05,user_13,5
2025-10-30 10:58:10,user_7,2
2025-10-30 10:45:40,user_11,2
2025-10-30 10:55:45,user_17,2
2025-10-30 10:38:03,user_10,1
2025-10-30 10:20:25,user_5,2
2025-10-30 10:54:19,user_2,3
2025-10-30 10:48:27,user_2,1
2025-10-30 10:38:33,user_16,2
2025-10-30 10:29:09,user_6,5
2025-10-30 10:21:22,user_5,2
2025-10-30 10:19:51,user_13,3
2025-10-30 10:18:53,user_6,1
2025-10-30 10:09:46,user_16,4
2025-10-30 10:01:41,user_7,3
2025-10-30 10:57:02,user_14,2
2025-10-30 10:08:29,user_18,1
2025-10-30 10:05:00,user_8,2
2025-10-30 10:43:06,user_6,1
2025-10-30 10:54:23,user_9,3
2025-10-30 10:56:36,user_6,4
2025-10-30 10:21:57,user_1,1
2025-10-30 10:08:12,user_3,4
2025-10-30 10:08:20,user_10,2
2025-10-30 10:34:45,user_18,1
2025-10-30 10:46:59,user_5,5
2025-10-30 10:56:28,user_1,2
2025-10-30 10:11:45,user_15,5
2025-10-30 10:22:30,user_14,1
2025-10-30 10:24:54,user_12,3
2025-10-30 10:25:04,user_18,3
2025-10-30 10:07:53,user_11,1
2025-10-30 10:59:32,user_9,1
2025-10-30 10:04:08,user_6,5
2025-10-30 10:25:23,user_14,3
2025-10-30 10:48:41,user_3,3
2025-10-30 10:32:31,user_7,2
2025-10-30 10:54:53,user_20,3
2025-10-30 10:37:47,user_20,2
2025-10-30 10:35:41,user_19,1
2025-10-30 10:02:36,user_7,4
2025-10-30 10:57:36,user_15,1
2025-10-30 10:12:34,user_4,3
2025-10-30 10:11:07,user_11,1
2025-10-30 10:54:59,user_6,5
2025-10-30 10:11:04,user_20,5
2025-10-30 10:34:55,user_12,4
2025-10-30 10:34:52,user_13,1
2025-10-30 10:42:58,user_1,3
2025-10-30 10:27:50,user_15,1
2025-10-30 10:06:37,user_20,3
2025-10-30 10:11:19,user_16,3
2025-10-30 10:34:09,user_3,3
2025-10-30 10:48:11,user_19,4
2025-10-30 10:13:28,user_2,3
2025-10-30 10:19:45,user_12,3
2025-10-30 10:40:06,user_11,2
2025-10-30 10:50:37,user_17,4
2025-10-30 10:31:42,user_12,4
2025-10-30 10:30:19,user_12,1
2025-10-30 10:55:45,user_20,1
2025-10-30 10:33:08,user_13,1
2025-10-30 10:01:20,user_4,4
2025-10-30 10:37:58,user_9,1
2025-10-30 10:39:20,user_5,2
2025-10-30 10:51:54,user_18,2
2025-10-30 10:13:07,user_9,1
2025-10-30 10:49:00,user_4,1
2025-10-30 10:05:10,user_9,5
2025-10-30 10:46:57,user_17,2
2025-10-30 10:46:07,user_6,3
2025-10-30 10:33:54,user_2,3
2025-10-30 10:14:57,user_11,5
2025-10-30 10:36:36,user_1,5
2025-10-30 10:17:10,user_6,2
2025-10-30 10:36:42,user_3,3
2025-10-30 10:09:04,user_6,1
2025-10-30 10:20:13,user_7,1
2025-10-30 10:32:21,user_14,5
2025-10-30 10:49:03,user_16,2
2025-10-30 10:33:35,user_18,1
2025-10-30 10:22:47,user_13,3
2025-10-30 10:12:32,user_11,2
2025-10-30 10:50:55,user_3,2
2025-10-30 10:42:28,user_19,1
2025-10-30 10:56:12,user_19,3
2025-10-30 10:27:00,user_12,2
2025-10-30 10:31:05,user_20,4
2025-10-30 10:24:53,user_2,4
2025-10-30 10:16:37,user_8,1
2025-10-30 10:39:26,user_4,3
2025-10-30 10:14:22,user_1,1
2025-10-30 10:44:40,user_8,4
2025-10-30 10:10:29,user_7,1
2025-10-30 10:11:35,user_14,3
2025-10-30 10:02:08,user_16,3
2025-10-30 10:58:03,user_5,3
2025-10-30 10:33:00,user_19,2
2025-10-30 10:26:18,user_11,2
2025-10-30 10:44:18,user_4,4
2025-10-30 10:27:27,user_5,1
2025-10-30 10:16:21,user_11,3
2025-10-30 10:44:25,user_8,1
2025-10-30 10:22:04,user_6,5
2025-10-30 10:11:28,user_6,3
2025-10-30 10:48:29,user_3,3
2025-10-30 10:45:17,user_6,4
2025-10-30 10:13:45,user_3,1
2025-10-30 10:59:40,user_10,1
2025-10-30 10:36:38,user_5,1
2025-10-30 10:03:19,user_6,2
2025-10-30 10:56:28,user_12,1
2025-10-30 10:54:12,user_14,4
2025-10-30 10:24:54,user_16,1
2025-10-30 10:10:11,user_5,1
2025-10-30 10:57:57,user_9,5
2025-10-30 10:31:17,user_5,3
2025-10-30 10:28:06,user_5,1
2025-10-30 10:11:03,user_17,1
2025-10-30 10:46:48,user_15,1
2025-10-30 10:47:30,user_16,3
2025-10-30 10:40:23,user_12,1
2025-10-30 10:53:13,user_1,1
2025-10-30 10:07:05,user_3,3
2025-10-30 10:57:16,user_3,1
2025-10-30 10:14:03,user_6,2
2025-10-30 10:41:32,user_13,1
2025-10-30 10:22:11,user_9,2
2025-10-30 10:36:36,user_1,5
2025-10-30 10:33:22,user_6,1
2025-10-30 10:33:11,user_7,1
2025-10-30 10:35:36,user_15,3
2025-10-30 10:14:17,user_17,5
2025-10-30 10:12:15,user_13,2
2025-10-30 10:26:45,user_18,3
2025-10-30 10:20:27,user_11,4
2025-10-30 10:53:06,user_13,3
2025-10-30 10:45:50,user_7,1
2025-10-30 10:31:26,user_19,1
2025-10-30 10:16:36,user_5,4
2025-10-30 10:35:23,user_1,3
2025-10-30 10:31:14,user_10,5
2025-10-30 10:46:37,user_17,5
2025-10-30 10:00:21,user_4,2
2025-10-30 10:08:59,user_4,1
2025-10-30 10:24:39,user_8,3
2025-10-30 10:45:42,user_3,1
2025-10-30 10:34:23,user_10,5
2025-10-30 10:12:31,user_14,2
2025-10-30 10:00:39,user_6,4
2025-10-30 10:17:59,user_5,1
2025-10-30 10:29:47,user_9,1
2025-10-30 10:08:17,user_13,1
2025-10-30 10:43:52,user_12,1
2025-10-30 10:32:47,user_17,3
2025-10-30 10:05:31,user_9,1
2025-10-30 10:33:20,user_15,1
2025-10-30 10:30:03,user_1,2
2025-10-30 10:11:19,user_17,2
2025-10-30 10:14:09,user_18,2
2025-10-30 10:12:13,user_3,4
2025-10-30 10:50:53,user_7,1
2025-10-30 10:06:03,user_20,2
2025-10-30 10:19:09,user_9,2
2025-10-30 10:42:37,user_13,3
2025-10-30 10:32:04,user_8,2
2025-10-30 10:33:01,user_18,4
2025-10-30 10:37:43,user_10,1
2025-10-30 10:13:15,user_1,1
2025-10-30 10:42:29,user_20,2
2025-10-30 10:07:26,user_19,2
2025-10-30 10:37:47,user_7,1
2025-10-30 10:20:23,user_6,1
2025-10-30 10:36:00,user_20,2
2025-10-30 10:00:27,user_12,3
2025-10-30 10:53:29,user_17,1
2025-10-30 10:21:47,user_2,2
2025-10-30 10:24:57,user_10,3
2025-10-30 10:57:17,user_5,2
2025-10-30 10:22:29,user_9,1
2025-10-30 10:02:47,user_7,1
2025-10-30 10:32:30,user_4,1
2025-10-30 10:16:08,user_5,1
2025-10-30 10:44:39,user_7,2
2025-10-30 10:24:53,user_2,3
2025-10-30 10:43:05,user_19,4
2025-10-30 10:45:49,user_15,1
2025-10-30 10:12:42,user_3,4
2025-10-30 10:45:04,user_11,5
2025-10-30 10:12:10,user_2,2
2025-10-30 10:37:51,user_17,3
2025-10-30 10:36:26,user_16,5
2025-10-30 10:44:51,user_9,2
2025-10-30 10:53:49,user_13,1
2025-10-30 10:26:37,user_15,1
2025-10-30 10:32:51,user_10,2
2025-10-30 10:09:11,user_17,5
2025-10-30 10:44:35,user_12,3
2025-10-30 10:39:22,user_8,1
2025-10-30 10:28:46,user_9,4
2025-10-30 10:14:06,user_6,1
2025-10-30 10:52:10,user_9,5
2025-10-30 10:45:25,user_6,4
2025-10-30 10:02:33,user_9,3
2025-10-30 10:28:31,user_2,5
2025-10-30 10:59:23,user_17,2
2025-10-30 10:31:30,user_15,5
2025-10-30 10:43:10,user_17,2
2025-10-30 10:30:23,user_1,1
2025-10-30 10:54:05,user_4,4
2025-10-30 10:32:20,user_11,1
2025-10-30 10:14:33,user_6,2
2025-10-30 10:10:46,user_5,2
2025-10-30 10:38:36,user_17,2
2025-10-30 10:24:17,user_11,3
2025-10-30 10:05:25,user_7,1
